Count,FAN,COMP.A,COMP.B,MAIN,FLW,ECRH,ORH,RERH,SURH,RUAVG,SUAVG,ECT,OT,IT,RET,SUT,DISP2,DISP1,SUCP2,SUCP1,CONT,EVAT,EXT2,EXT1,SUCT2,SUCT1,DIST2,DIST1,SUAVG.Humidity,RUAVG.Humidity
1416,1696.000122,4452.000488,0,6897.000488,2766.803467,70.824516,75.51284,71.618584,91.077087,24.65135,17.665709,24.30842,25.877954,23.715126,23.147673,16.249018,6.859029,16.25598,6.975016,5.326451,36.239559,12.051379,27.630913,19.880903,30.646166,19.027153,102.981964,79.264938,0.011559438,0.014014502
1417,1702.000122,4410,0,6863.000488,2789.407227,72.511177,74.277931,74.001938,90.127037,24.735182,17.865993,23.968943,24.587578,23.505556,23.178589,16.495928,6.356096,16.054876,6.412878,5.319071,35.223682,11.553706,27.021788,15.837037,28.199556,18.698143,27.952675,78.459785,0.011584664,0.014566258
1418,0,0,0,30.000002,33.833767,87.91095,87.43335,79.303543,78.988426,23.919449,25.636641,22.635557,22.811518,24.942123,22.472549,24.630758,8.435052,8.438787,8.467423,8.478993,21.315622,22.787821,22.031939,22.612907,23.893534,23.54579,23.008551,22.810728,0.016453936,0.014872021
1419,1686.000122,4766,3197.999878,10768,2743.440186,70.3339,69.038612,67.73748,88.323547,26.65447,16.358101,26.022554,28.801458,25.985533,24.850739,14.945529,17.548363,17.59363,5.633431,5.442818,45.58046,13.434041,31.407059,33.289063,17.996403,18.714804,79.037239,82.461838,0.01029739,0.014950161
1420,0,0,0,30.000002,33.858913,90.604469,89.112038,83.357475,79.244659,23.18265,25.205246,21.958496,16.395212,24.648153,21.755949,24.214056,8.314635,8.316417,8.327812,8.34519,20.605551,22.102737,21.486372,21.919493,21.792473,22.606661,22.144384,22.000704,0.016079928,0.014954905
1421,1694.000122,4571,1944.999878,9328,2793.855225,65.764427,68.221977,66.194054,89.238594,24.958735,17.190619,24.880875,26.972544,24.087572,23.438864,15.873553,11.477677,16.805788,1.295403,5.343784,38.942444,12.013898,29.496725,28.438353,25.888536,17.844395,142.377884,80.121094,0.010981007,0.013175614
1422,0,0,0,40.000004,33.748386,81.418495,79.825111,76.797089,77.813263,23.170332,25.411575,22.497986,22.51153,24.883101,22.084787,24.50456,6.443909,8.371433,6.483026,8.410499,21.105307,23.447916,21.800802,22.896103,24.253424,23.828981,23.252176,23.025208,0.015982055,0.013741436
1423,1732.000122,3949.000244,0,6445.000488,2791.036865,79.786766,86.402885,71.364456,90.015991,23.92248,16.915806,21.708273,20.365061,23.258463,22.328482,15.603191,6.714389,14.00896,6.751059,4.984344,29.753731,10.94031,21.738335,15.487208,26.192087,19.978773,23.445837,74.443832,0.010883701,0.013353706
1424,0,0,0,30.000002,34.45628,90.712181,89.874672,82.306404,85.708435,25.873367,24.421736,23.784943,24.073982,24.723763,24.35158,23.289322,8.328246,8.347122,8.374785,8.413953,24.945513,24.19676,22.129808,23.187628,27.124994,26.163757,26.323629,26.604914,0.016610261,0.017413605
1425,1727.000122,3893.000244,0,6389.000488,2946.875732,77.230309,86.137413,70.00338,87.652275,23.952757,16.640997,21.646276,20.02759,23.331614,22.40683,15.714185,6.65016,13.742809,6.687299,4.850973,29.423874,10.318765,21.223997,15.233165,24.202833,19.799692,22.766998,71.198891,0.010406646,0.013118019
1426,0,0,0,30.000002,33.839523,93.216713,92.994019,87.437141,79.103134,22.737307,24.820486,21.524984,15.795625,24.328512,21.281752,23.844513,8.192422,8.209852,8.225345,8.244511,20.672186,21.702932,21.092813,21.434317,21.450972,21.948647,21.55092,21.444725,0.015677221,0.015277055
1427,1693.000122,4783.000488,2064.99939,9659,2815.531006,60.489334,57.052616,62.084148,88.409462,26.034569,17.698315,26.197481,29.99839,25.141327,24.538269,16.357912,12.13472,17.6761,1.405605,5.439361,41.529907,12.630265,32.05463,30.723063,27.282837,17.467497,147.855331,81.96273,0.011238268,0.01317319
1428,1680.000122,5202.000488,3526.99939,11527,2788.618408,58.550098,48.94191,64.14666,86.164314,29.094419,17.34432,28.84239,27.079697,26.819635,27.188585,16.121758,19.433237,19.454775,5.809458,5.625714,50.867081,14.554328,36.684761,38.582088,18.069284,18.152578,84.221504,87.03952,0.010701621,0.016360314
1429,1678,5273,3578,11647,2845.062744,57.556049,46.034687,69.372169,85.713745,29.568138,17.866966,29.630274,34.11351,27.147461,27.693441,16.676386,19.599564,19.648094,5.875732,5.686101,51.116901,14.408566,36.81023,38.521042,19.337416,18.816837,84.711517,88.70446,0.011008039,0.018237005
1430,1723.000122,2609.000244,0,4864,2825.723633,76.565666,86.768333,69.712967,89.346519,23.840979,17.654064,21.583185,19.99073,23.206091,22.250528,16.545362,6.730904,9.700839,6.748913,6.807249,28.466684,14.005379,21.169859,15.795391,23.466658,20.484777,22.548355,64.880127,0.011327315,0.012973114
1431,1676,5204.000488,3527.999512,11526,2808.47583,57.888859,46.235401,64.662094,85.857452,29.206186,17.362951,29.022705,25.159803,27.006683,27.47113,16.195774,19.303595,19.313787,5.799691,5.612451,50.688358,14.595975,36.686787,38.546642,18.475336,18.375383,84.272499,87.174316,0.010675642,0.016605024
1432,1689.000122,4575,3044.999878,10427,2751.773682,74.157448,77.949928,71.918007,88.431664,25.982956,15.803116,24.841606,26.295446,25.2236,24.116568,14.426591,16.666098,16.732965,5.539295,5.345172,43.211563,12.83225,29.221504,30.990183,18.787683,19.14168,77.368958,80.827873,0.009945379,0.015263289
1433,0,0,0,40.000004,33.739086,82.715256,80.028236,78.800735,77.963585,22.946777,25.176361,22.06951,22.1527,24.6985,21.785925,24.257021,6.368625,8.301959,6.401752,8.343014,20.801287,23.058523,21.49262,22.51712,23.585348,23.258429,22.671213,22.454653,0.015785501,0.013914236
1434,1673,5177,3505.000977,11473.00098,2765.365479,60.756744,55.282745,65.735046,87.449944,28.718109,17.228481,28.571388,24.268122,27.024183,26.756874,15.868138,19.272646,19.326338,5.810547,5.624811,49.593601,13.733893,35.341053,37.276333,17.205122,17.81316,83.008316,86.086823,0.010783368,0.016405192
1435,1687.000122,4526,3013.000855,10344.00098,2705.421143,75.213181,81.875999,74.479309,88.803436,24.945374,14.95198,23.869776,25.039782,23.707598,23.055712,13.582718,16.560883,16.632263,5.418169,5.228491,42.384521,11.868137,28.928076,30.690683,16.855291,17.33839,75.932587,79.346909,0.009448463,0.014852042
1436,1684.000122,4641,1977.999878,9421,2805.657471,66.363518,62.727924,71.728493,88.868683,25.517609,17.810101,25.30657,28.045145,24.577913,23.93347,16.478714,11.631523,17.010664,1.338278,5.418396,39.369747,12.08678,29.74968,28.824869,26.240656,18.296259,142.751404,80.886154,0.011379069,0.014797914
1437,1683.000122,5236,2293.999878,10331,2884.331299,54.049603,44.490948,58.911194,85.991524,29.0851,19.822252,29.435247,35.86644,26.667067,27.518532,18.509895,13.430621,19.51697,1.598931,5.761747,45.816757,14.785466,36.8932,34.829067,31.044825,20.134947,156.904388,88.263634,0.012509268,0.014984571
1438,1680.000122,5295,3600.000855,11693.00098,2770.970459,57.760258,46.106369,64.578835,86.183678,29.317965,17.474737,29.123449,25.253654,27.048738,27.554094,16.296816,19.822687,19.839094,5.85151,5.6676,51.852924,14.733407,37.414928,39.302792,17.38212,17.613256,84.786201,88.070534,0.010794219,0.016693356
1439,0,0,0,40.000004,33.762733,86.893791,85.473083,82.185287,78.165108,22.05258,24.629072,21.264147,21.234831,24.275225,20.973658,23.75448,6.15412,8.147575,6.19063,8.18069,20.001677,22.325546,20.855431,21.748743,22.313051,22.188112,21.634216,21.500948,0.015306203,0.013740391
1440,1683.000122,4302,0,6736.000488,2679.920898,77.86898,88.127045,75.782295,94.872131,24.863768,17.957769,23.440084,24.112,23.669855,23.033928,16.037003,7.680292,15.621963,7.781778,5.286362,34.393982,12.107604,25.443335,19.570639,24.639944,20.168262,38.420361,77.827179,0.012278699,0.01504296
1441,1692.000122,4457,2954.999878,10222,2745.249756,75.648895,80.530739,74.864983,88.301025,24.863768,14.907674,23.825598,25.435858,23.706024,23.044832,13.628421,16.238638,16.372786,5.391811,5.213843,41.762268,11.734868,28.057905,29.794203,17.865217,17.792334,75.175117,79.051811,0.009367009,0.014856522
1442,1696.000122,4232,0,6671,2815.889404,81.382324,92.831116,78.895607,90.703064,24.828791,18.35885,23.110605,23.161806,23.49614,22.918783,16.879845,7.612557,15.30425,7.649518,5.27194,32.643517,11.974335,24.599466,18.442022,25.876394,20.530586,25.906754,77.67382,0.01203416,0.015643009
1443,1727.000122,3927.000244,0,6421,2777.286865,79.321236,86.76725,71.255806,90.012695,23.892212,16.80402,21.668539,20.253771,23.173859,22.3043,15.516652,6.668692,13.901451,6.708126,4.972227,29.703138,10.705361,21.386421,15.36435,25.336081,19.701822,23.16889,74.350327,0.010804994,0.013308175
1444,1680,5257,2313,10368,2854.414307,51.386036,39.872593,61.326237,85.814445,29.094419,19.59868,29.643499,35.281162,26.571077,27.489843,18.323956,13.536468,19.587481,1.61864,5.749817,46.494144,14.523093,36.686783,34.717762,30.314283,19.075045,156.048752,88.491333,0.012307471,0.015622909
1445,1701.000122,4189,0,6639,2826.144775,81.330269,93.832031,78.496498,90.503716,24.751848,18.214273,22.950956,22.953356,23.440825,22.863953,16.76827,7.599716,15.176068,7.63544,5.232816,32.556499,11.780678,24.147842,18.381632,25.548563,20.493105,25.667961,77.34465,0.011896622,0.01548876
1446,1688.000122,4393.000488,0,6825.000488,2837.802002,79.389786,84.509308,79.471016,90.488884,25.087603,18.615358,23.755997,21.819046,23.679199,23.169779,17.207285,7.681048,16.000364,7.737575,5.386371,34.776455,12.351234,26.356005,18.714804,27.493301,20.582645,27.661268,79.166565,0.012203623,0.016011524
1447,1679,5226,2293,10316,2851.706055,51.861477,40.482559,58.198994,85.533928,29.094419,19.524157,29.4909,36.023983,26.696856,27.519333,18.227171,13.500526,19.561302,1.610545,5.736099,45.94278,14.70842,37.044971,34.980839,30.931501,19.306181,156.628601,87.638824,0.012208632,0.014807274
1448,1681,4953,3341.000977,11093.00098,2733.615479,63.879139,56.821774,71.892731,87.155586,26.458612,15.712174,26.408239,29.723059,25.132681,24.556753,14.394016,18.137194,18.233194,5.518522,5.355266,46.850571,12.182568,33.291084,35.239872,14.025418,14.993699,78.505333,82.075661,0.009741812,0.015703697
1449,1689.000122,4318,0,6751.000488,2836.990234,88.249115,87.623055,79.611526,90.583748,25.031645,18.713301,22.647408,21.612329,23.369223,23.114342,17.248737,7.717815,15.637841,7.793434,5.314666,33.622963,12.034721,25.421074,18.935526,27.10071,20.699257,28.466681,77.909477,0.012293291,0.015985773
1450,1707.000122,4124,0,6581.000488,2846.490234,81.583168,95.595757,76.117088,90.611977,24.639925,17.717587,22.496101,19.219175,23.567482,22.732962,16.330765,7.527328,14.810079,7.556557,5.164596,31.923094,11.462083,23.389612,18.110931,24.635895,20.089136,24.700651,76.359016,0.011537705,0.01490546
1451,1691.000122,4575,1955.999878,9340,2780.957275,68.975502,66.553772,72.691673,89.471703,25.070509,17.491041,24.635489,26.568079,23.961145,23.484108,16.167891,11.501317,16.755222,1.26295,5.395163,38.11343,11.778595,29.09199,28.215746,25.522261,17.971416,137.136261,79.926178,0.011225223,0.014598323
1452,0,0,0,39.000004,33.7356,85.1381,83.154366,80.502518,78.152794,22.504335,24.854973,21.657143,21.688257,24.470711,21.415487,23.986837,6.262007,8.222954,6.292826,8.259845,20.39732,22.700365,21.201094,22.117317,22.919008,22.694117,22.140221,21.9778,0.015516902,0.013836488
1453,1686.000122,4287,0,6721.000488,2841.336182,77.918915,88.441994,75.870125,90.949188,24.945374,18.139658,23.473642,24.056101,23.674662,23.065016,16.672178,9.92166,15.635451,7.195041,5.252262,34.5923,12.057628,25.499998,20.486828,23.880127,20.409813,31.90756,78.207352,0.011899304,0.015136136
1454,0,0,0,39.000004,33.7356,81.569283,79.910744,77.110802,77.811401,23.170332,25.385962,22.456861,22.480301,24.849356,22.038618,24.473394,6.441315,8.363393,6.47487,8.401315,21.078238,23.410439,21.765402,22.846128,24.170454,23.766512,23.183462,22.950243,0.015956719,0.013798815
1455,1672,5064,3421,11275,2774.188477,62.153309,54.934177,69.850967,87.05307,27.88558,16.805822,27.681105,24.910532,26.032049,25.844316,15.430438,18.671312,18.746134,5.701366,5.527935,48.282139,13.259125,34.2159,36.203133,16.442993,17.130159,81.261414,84.620445,0.010444975,0.016613695
1456,1698.000122,4542,3010.999878,10369,2939.407227,75.541794,76.596809,78.704575,85.805214,25.236832,15.409027,24.247538,22.596121,23.829287,23.348776,14.506505,16.468744,16.626385,5.413471,5.290791,42.441624,12.138839,28.818796,30.583429,18.927198,17.915194,74.617775,80.224915,0.009401138,0.015998353
1457,1714.000122,4119,0,6587.000488,2830.18042,82.130333,95.393944,74.995087,90.255226,24.618944,17.817858,22.480433,15.600415,23.555326,22.697878,16.407637,7.563406,14.763878,7.593878,5.160863,32.058681,11.449589,23.345884,18.2796,24.933371,20.155769,24.971819,76.43383,0.011565664,0.014661717
1458,1706.000122,4072.000244,0,6527.000488,2823.004883,81.342468,94.880608,75.625824,90.42749,24.528013,17.703596,22.43714,16.747261,23.568352,22.657862,16.246099,7.522593,14.567734,7.545483,5.115215,31.297781,11.268428,22.914841,18.046379,24.263542,20.064148,24.457811,75.99057,0.011503436,0.014705827
1459,1686.000122,4620,1969.000855,9393.000977,2813.472656,69.131531,67.697014,72.606232,89.346832,25.294058,17.810101,24.894766,27.343428,24.356882,23.676062,16.448261,11.575763,16.949072,1.318237,5.426324,38.367443,12.099274,29.523033,28.580008,25.991745,18.504488,141.78096,80.671211,0.011441419,0.014780827
1460,1682.000122,5116,2245.999878,10162,2820.940674,56.599987,48.850006,64.73436,87.662971,27.417788,18.70672,27.932831,32.081524,25.933519,25.678879,17.394165,13.124569,18.986341,1.540941,5.63947,44.505306,13.221642,35.084049,33.30323,28.788445,17.490398,152.824203,85.25071,0.01188434,0.014942201
1461,1680,5063,3425,11286,2783.136963,62.469162,52.985855,65.357048,87.104317,28.040255,16.930613,27.862658,23.938654,26.602354,26.460394,15.690503,18.819124,18.823977,5.767067,5.574993,49.006786,14.129536,34.841209,36.755589,17.67156,18.273352,82.676781,85.655098,0.010535759,0.015662326
1462,1710.000122,4118,0,6579.000488,2808.135742,81.18438,95.488106,75.633888,90.526009,24.574646,17.705929,22.474974,16.324814,23.523832,22.686514,16.255293,7.497267,14.739699,7.539791,5.148339,31.625616,11.428765,23.439585,18.052626,24.607561,20.068312,24.593397,76.286072,0.011517927,0.014749506
1463,1674,5468,3732.000977,11992.00098,2791.087891,56.324184,44.224792,64.767792,86.518982,29.876841,17.919558,29.909468,29.578505,27.477402,28.094559,16.677446,20.551058,20.546165,5.948008,5.760443,53.396069,14.995781,38.88533,40.771786,16.376358,17.011467,85.791725,89.646233,0.011150833,0.017306609
1464,1678,5320.000488,2355.000489,10471.00098,2914.854248,51.772732,39.666412,64.584167,86.138947,29.043182,19.621969,29.535749,35.202881,26.521219,27.376167,18.337126,13.877083,20.050808,1.658192,5.791454,47.49054,14.500187,37.469734,35.347118,30.028948,17.888123,156.395035,88.822868,0.012373187,0.016424817
1465,1689.000122,4524,3013.999878,10345,2714.553955,72.955353,76.143272,72.230766,88.407745,25.199524,14.921664,24.220062,25.935493,24.520205,23.342438,13.605254,16.493713,16.559488,5.404656,5.227061,42.553867,11.874382,28.924028,30.684616,16.540863,17.290499,75.790443,79.42524,0.009387089,0.014618142
1466,1683.000122,4760,2055.999878,9617,2811.486084,62.985035,58.076233,68.795738,88.729317,25.932112,17.807772,25.956934,29.242599,24.898148,24.295418,16.452959,11.962765,17.441881,1.385609,5.454047,40.486259,12.228377,31.133865,30.045134,26.718241,17.396698,145.134125,81.500038,0.0113592,0.01454024
1467,1695.000122,4613,3073.999878,10500,2697.54248,75.273285,76.68985,78.217499,88.414085,25.038641,15.243468,24.24325,23.533522,23.714746,23.144211,13.874425,16.771521,16.902084,5.449461,5.281023,43.213543,12.157578,29.688972,31.465744,15.970306,16.967737,76.37397,80.060966,0.009587305,0.015705506
1468,1677,4867.000488,3270.999512,10933,2706.454834,68.194374,64.095139,74.286385,88.33889,25.871035,15.537281,25.647257,24.24848,24.388632,23.930864,14.128104,17.941172,18.051907,5.518906,5.362155,46.332676,12.263778,32.451267,34.325176,12.871654,15.066579,77.27919,81.3106,0.009764346,0.015671823
1469,0,0,0,30.000002,33.844921,90.196541,89.368713,82.598946,79.54792,23.632658,25.205246,22.177835,16.774454,24.770821,22.147524,24.262133,8.359143,8.362298,8.373523,8.391511,20.888746,22.333872,21.659203,22.183947,23.183462,22.95649,22.454653,22.298477,0.016143061,0.015233544
1470,1713.000122,4196.000488,0,6666,2774.631104,75.597054,85.832153,73.075111,90.463341,24.295069,17.251165,22.892996,21.953485,23.16832,22.729818,15.920758,6.350626,15.094171,6.396151,5.164761,33.341679,11.027883,24.57316,15.410161,25.665934,18.929283,25.512138,76.484322,0.011177943,0.013997319
1471,1679,5038.000488,2213.999512,10049,2823.558594,59.496094,55.537136,66.694298,88.512146,26.504953,18.408623,27.174181,30.55512,25.381193,24.891134,17.022549,12.737761,18.470692,1.490226,5.577047,43.396667,13.038402,33.930561,32.520069,27.970884,17.084345,149.946243,83.935509,0.011775398,0.01458237
1472,1675,4427,0,6845.000488,2642.28833,75.31842,80.740379,74.636642,94.220695,24.863768,17.976425,23.768219,25.353277,23.655479,22.981947,16.097036,7.559362,16.184639,7.651845,5.332265,35.504971,12.230461,27.248436,18.623182,25.977579,19.070881,37.718536,78.463379,0.012207342,0.01481013
1473,1689.000122,4486,2975.999878,10269,2713.663818,75.615944,80.934776,75.045662,88.655937,24.863768,14.907674,23.808569,25.347082,23.67244,22.98555,13.570591,16.313778,16.449112,5.400678,5.216304,42.01432,11.759856,28.337168,30.107872,17.196795,17.450838,75.481842,79.073669,0.009405228,0.014893235
1474,1699.000122,4475,0,6925.000488,2746.366455,69.384933,74.215492,70.223305,90.433891,24.735182,17.586529,24.363913,26.137558,23.611006,23.161116,16.151068,6.490959,16.365913,6.638702,5.311265,36.806179,11.893124,28.043737,15.235248,42.195484,18.444101,58.612484,79.197533,0.011418043,0.013805976
1475,1727.000122,3894.000244,0,6383,2974.974609,76.092316,88.638824,69.636894,88.905113,23.94577,17.614471,21.598999,19.763247,23.158689,22.310026,16.414856,6.510284,13.586719,6.54159,4.586838,28.715591,10.611114,21.138624,15.887015,22.896101,19.376984,22.252665,64.256462,0.011241707,0.013042308
1476,1700.000122,4603,3065.999878,10487,2712.350342,74.970085,77.489868,77.909752,88.110023,25.199524,15.32275,24.29423,22.787247,23.808592,23.343008,13.982864,16.687054,16.845015,5.444691,5.280285,43.148556,12.21172,29.440063,31.285639,16.524202,17.101006,76.108391,80.104691,0.009603388,0.015796653
1477,1684.000122,4893,3288.999878,10984,2729.191895,63.141041,56.159817,71.770576,87.348305,26.768721,15.698184,26.511736,29.692701,25.273033,24.74658,14.346866,18.06942,18.17234,5.526718,5.361027,46.291325,12.240871,32.902546,34.794662,14.521011,15.618396,78.35321,82.050156,0.009754808,0.015972802
1478,1682.000122,5258.000488,2323.000367,10381.00098,2878.572998,51.64883,39.035618,64.488174,86.193642,29.094419,19.568409,29.576691,35.267101,26.528023,27.399099,18.240551,13.645423,19.730532,1.625279,5.760186,46.466579,14.369,36.945812,34.796688,30.083588,18.237953,156.620438,88.394783,0.012339235,0.016449719
